"","SampleID","Drug","Conc","Percent","Name"
"431","ind2a","Epi",0.05,0.971339634387911,"Epirubicin"
"432","ind2a","Epi",0.05,0.799286886637614,"Epirubicin"
"433","ind2a","Epi",0.05,0.919698907691437,"Epirubicin"
"434","ind2a","Epi",0.1,0.704946095571096,"Epirubicin"
"435","ind2a","Epi",0.1,0.984856889904967,"Epirubicin"
"436","ind2a","Epi",0.1,1.05628025820334,"Epirubicin"
"437","ind2a","Epi",0.1,1.15416554599247,"Epirubicin"
"438","ind2a","Epi",0.5,0.770510689683418,"Epirubicin"
"439","ind2a","Epi",0.5,0.902782145018219,"Epirubicin"
"440","ind2a","Epi",0.5,0.845522117907565,"Epirubicin"
"441","ind2a","Epi",0.5,0.750648039762293,"Epirubicin"
"442","ind2a","Epi",1,0.804675221519677,"Epirubicin"
"443","ind2a","Epi",1,0.566085391930605,"Epirubicin"
"444","ind2a","Epi",1,0.859065294725907,"Epirubicin"
"445","ind2a","Epi",1,0.548051425983731,"Epirubicin"
"446","ind2a","Epi",5,0.562068351856773,"Epirubicin"
"447","ind2a","Epi",5,0.530084031974569,"Epirubicin"
"448","ind2a","Epi",5,0.53448675161689,"Epirubicin"
"449","ind2a","Epi",5,0.511344438458219,"Epirubicin"
"450","ind2a","Epi",10,0.286772186948626,"Epirubicin"
"451","ind2a","Epi",10,0.399559545120868,"Epirubicin"
"452","ind2a","Epi",10,0.539129650855796,"Epirubicin"
"453","ind2a","Epi",10,0.46694656586861,"Epirubicin"
"454","ind2a","Epi",50,0,"Epirubicin"
"455","ind2a","Epi",50,0,"Epirubicin"
"456","ind2a","Epi",50,0,"Epirubicin"
"457","ind2a","Epi",50,0,"Epirubicin"
"458","ind2a","Mito",0.01,0.831817063043873,"Mitoxantrone"
"459","ind2a","Mito",0.01,0.945487878655438,"Mitoxantrone"
"460","ind2a","Mito",0.01,0.975520381663059,"Mitoxantrone"
"461","ind2a","Mito",0.01,0.813596516450478,"Mitoxantrone"
"462","ind2a","Mito",0.05,0.726830041315298,"Mitoxantrone"
"463","ind2a","Mito",0.05,0.907852170468051,"Mitoxantrone"
"464","ind2a","Mito",0.05,0.938550002829815,"Mitoxantrone"
"465","ind2a","Mito",0.05,0.953670269964344,"Mitoxantrone"
"466","ind2a","Mito",0.1,1.1757469293527,"Mitoxantrone"
"467","ind2a","Mito",0.1,0.981797449345526,"Mitoxantrone"
"468","ind2a","Mito",0.1,1.07097509861933,"Mitoxantrone"
"469","ind2a","Mito",0.1,1.16361563116371,"Mitoxantrone"
"470","ind2a","Mito",0.5,0.822623391791232,"Mitoxantrone"
"471","ind2a","Mito",0.5,1.07638545748568,"Mitoxantrone"
"472","ind2a","Mito",0.5,0.902087203295556,"Mitoxantrone"
"473","ind2a","Mito",0.5,1.07673689189296,"Mitoxantrone"
"474","ind2a","Mito",1,0.658887546223087,"Mitoxantrone"
"475","ind2a","Mito",1,0.88571304029854,"Mitoxantrone"
"476","ind2a","Mito",1,0.838125358705681,"Mitoxantrone"
"477","ind2a","Mito",1,0.889866155861705,"Mitoxantrone"
"478","ind2a","Mito",5,0.0028205684530267,"Mitoxantrone"
"479","ind2a","Mito",5,0,"Mitoxantrone"
"480","ind2a","Mito",5,0.000236469438153482,"Mitoxantrone"
"481","ind2a","Mito",5,0.0252022788827916,"Mitoxantrone"
"482","ind2a","Mito",10,0,"Mitoxantrone"
"483","ind2a","Mito",10,0.0014192434994269,"Mitoxantrone"
"484","ind2a","Mito",10,0,"Mitoxantrone"
"485","ind2a","Mito",10,0.00183909230234265,"Mitoxantrone"
"486","ind2a","Mito",50,0,"Mitoxantrone"
"487","ind2a","Mito",50,0.00317209950060024,"Mitoxantrone"
"488","ind2a","Mito",50,0,"Mitoxantrone"
"489","ind2a","Mito",50,0,"Mitoxantrone"
"490","ind2a","Tras",0.01,0.856200069468566,"Trastuzumab"
"491","ind2a","Tras",0.01,0.793489737284607,"Trastuzumab"
"492","ind2a","Tras",0.01,0.888155609586662,"Trastuzumab"
"493","ind2a","Tras",0.01,0.831290298093755,"Trastuzumab"
"494","ind2a","Tras",0.05,0.909441394532798,"Trastuzumab"
"495","ind2a","Tras",0.05,0.925659629860207,"Trastuzumab"
"496","ind2a","Tras",0.05,0.798675646612712,"Trastuzumab"
"497","ind2a","Tras",0.05,0.839898126662516,"Trastuzumab"
"498","ind2a","Tras",0.1,0.984246122467276,"Trastuzumab"
"499","ind2a","Tras",0.1,1.10304319078358,"Trastuzumab"
"500","ind2a","Tras",0.1,0.644990025999641,"Trastuzumab"
"501","ind2a","Tras",0.1,1.0310146584185,"Trastuzumab"
"502","ind2a","Tras",0.5,0.986048318267455,"Trastuzumab"
"503","ind2a","Tras",0.5,0.992664797634556,"Trastuzumab"
"504","ind2a","Tras",0.5,0.891480754342065,"Trastuzumab"
"505","ind2a","Tras",0.5,1.19768846000386,"Trastuzumab"
"506","ind2a","Tras",1,0.959389068224912,"Trastuzumab"
"507","ind2a","Tras",1,0.916312905170932,"Trastuzumab"
"508","ind2a","Tras",1,0.886204633569282,"Trastuzumab"
"509","ind2a","Tras",1,0.965159840462243,"Trastuzumab"
"510","ind2a","Tras",5,0.859200733299041,"Trastuzumab"
"511","ind2a","Tras",5,0.97393960521793,"Trastuzumab"
"512","ind2a","Tras",5,1.02147727577456,"Trastuzumab"
"513","ind2a","Tras",5,0.899939298051443,"Trastuzumab"
"514","ind2a","Tras",10,0.889855371102554,"Trastuzumab"
"515","ind2a","Tras",10,0.840081394001056,"Trastuzumab"
"516","ind2a","Tras",10,0.826277898695378,"Trastuzumab"
"517","ind2a","Tras",10,0.975429829871083,"Trastuzumab"
"518","ind2a","Veh",0.01,0.945096830439193,"Vehicle"
"519","ind2a","Veh",0.01,1,"Vehicle"
"520","ind2a","Veh",0.01,0.943569442112213,"Vehicle"
"521","ind2a","Veh",0.01,0.951063766162368,"Vehicle"
"522","ind2a","Veh",0.05,0.917795008206463,"Vehicle"
"523","ind2a","Veh",0.05,1,"Vehicle"
"524","ind2a","Veh",0.05,0.803185239685325,"Vehicle"
"525","ind2a","Veh",0.05,0.849449318014602,"Vehicle"
"526","ind2a","Veh",0.1,1,"Vehicle"
"527","ind2a","Veh",0.1,1.00426976869285,"Vehicle"
"528","ind2a","Veh",0.1,1.04577393760086,"Vehicle"
"529","ind2a","Veh",0.1,1.08897592791824,"Vehicle"
"530","ind2a","Veh",0.5,1,"Vehicle"
"531","ind2a","Veh",0.5,0.992997735494082,"Vehicle"
"532","ind2a","Veh",0.5,1.02088524477539,"Vehicle"
"533","ind2a","Veh",0.5,1.01856789157852,"Vehicle"
"534","ind2a","Veh",1,1,"Vehicle"
"535","ind2a","Veh",1,0.977585284167549,"Vehicle"
"536","ind2a","Veh",1,0.890360170774175,"Vehicle"
"537","ind2a","Veh",1,0.985734108581572,"Vehicle"
"538","ind2a","Veh",5,0.932247849225136,"Vehicle"
"539","ind2a","Veh",5,1,"Vehicle"
"540","ind2a","Veh",5,0.971350630544538,"Vehicle"
"541","ind2a","Veh",5,1.01597509513629,"Vehicle"
"542","ind2a","Veh",10,1,"Vehicle"
"543","ind2a","Veh",10,1.02398547271627,"Vehicle"
"544","ind2a","Veh",10,1.06643914124177,"Vehicle"
"545","ind2a","Veh",10,0.892840676394452,"Vehicle"
"546","ind2a","Veh",50,0.876026065623276,"Vehicle"
"547","ind2a","Veh",50,0.957277734656747,"Vehicle"
"548","ind2a","Veh",50,1,"Vehicle"
"549","ind2a","Veh",50,0.915451443916732,"Vehicle"
"550","ind2b","Daun",0.01,1.12055620022153,"Daunorubicin"
"551","ind2b","Daun",0.01,0.940440555936495,"Daunorubicin"
"552","ind2b","Daun",0.01,1.35511828155493,"Daunorubicin"
"553","ind2b","Daun",0.01,1.20669602827153,"Daunorubicin"
"554","ind2b","Daun",0.05,0.732388659142643,"Daunorubicin"
"555","ind2b","Daun",0.05,0.820427486920354,"Daunorubicin"
"556","ind2b","Daun",0.05,0.908561656079801,"Daunorubicin"
"557","ind2b","Daun",0.05,1.44936180862601,"Daunorubicin"
"558","ind2b","Daun",0.1,0.62053883044166,"Daunorubicin"
"559","ind2b","Daun",0.1,0.775466392146032,"Daunorubicin"
"560","ind2b","Daun",0.1,0.739146809953047,"Daunorubicin"
"561","ind2b","Daun",0.1,0.88451050794687,"Daunorubicin"
"562","ind2b","Daun",0.5,1.05415661084914,"Daunorubicin"
"563","ind2b","Daun",0.5,1.08349608287231,"Daunorubicin"
"564","ind2b","Daun",0.5,0.675123454498199,"Daunorubicin"
"565","ind2b","Daun",0.5,1.33828017673486,"Daunorubicin"
"566","ind2b","Daun",1,0.560399525654975,"Daunorubicin"
"567","ind2b","Daun",1,0.749061701529396,"Daunorubicin"
"568","ind2b","Daun",1,0.864133158917809,"Daunorubicin"
"569","ind2b","Daun",1,0.722706822988618,"Daunorubicin"
"570","ind2b","Daun",5,0.0497504906386683,"Daunorubicin"
"571","ind2b","Daun",5,0.0644939798770565,"Daunorubicin"
"572","ind2b","Daun",5,0.31655790617583,"Daunorubicin"
"573","ind2b","Daun",5,0.24431913409709,"Daunorubicin"
"574","ind2b","Daun",10,0,"Daunorubicin"
"575","ind2b","Daun",10,0,"Daunorubicin"
"576","ind2b","Daun",10,0,"Daunorubicin"
"577","ind2b","Daun",10,0.0353382639941703,"Daunorubicin"
"578","ind2b","Daun",50,0,"Daunorubicin"
"579","ind2b","Daun",50,0,"Daunorubicin"
"580","ind2b","Daun",50,0,"Daunorubicin"
"581","ind2b","Daun",50,0,"Daunorubicin"
"582","ind2b","Doxo",0.01,0.994913365683844,"Doxorubicin"
"583","ind2b","Doxo",0.01,0.733292895194894,"Doxorubicin"
"584","ind2b","Doxo",0.01,0.987677356400654,"Doxorubicin"
"585","ind2b","Doxo",0.01,1.19674692758057,"Doxorubicin"
"586","ind2b","Doxo",0.05,0.745259745676864,"Doxorubicin"
"587","ind2b","Doxo",0.05,0.871771800402817,"Doxorubicin"
"588","ind2b","Doxo",0.05,0.84372057824548,"Doxorubicin"
"589","ind2b","Doxo",0.05,1.00457638632328,"Doxorubicin"
"590","ind2b","Doxo",0.1,0.814141160519246,"Doxorubicin"
"591","ind2b","Doxo",0.1,0.663743189293695,"Doxorubicin"
"592","ind2b","Doxo",0.1,0.89930198106812,"Doxorubicin"
"593","ind2b","Doxo",0.1,0.948883922966832,"Doxorubicin"
"594","ind2b","Doxo",0.5,0.817836854416515,"Doxorubicin"
"595","ind2b","Doxo",0.5,0.887587717669773,"Doxorubicin"
"596","ind2b","Doxo",0.5,0.962703746333494,"Doxorubicin"
"597","ind2b","Doxo",0.5,1.19828834515279,"Doxorubicin"
"598","ind2b","Doxo",0.5,1.28031782571566,"Doxorubicin"
"599","ind2b","Doxo",1,0.866627137914593,"Doxorubicin"
"600","ind2b","Doxo",1,0.738734305659132,"Doxorubicin"
"601","ind2b","Doxo",1,0.768286089650363,"Doxorubicin"
"602","ind2b","Doxo",1,0.796572612687507,"Doxorubicin"
"603","ind2b","Doxo",5,0.458091618323665,"Doxorubicin"
"604","ind2b","Doxo",5,0.561893459773036,"Doxorubicin"
"605","ind2b","Doxo",5,0.456972475576196,"Doxorubicin"
"606","ind2b","Doxo",10,0.646625736039334,"Doxorubicin"
"607","ind2b","Doxo",10,0.794378041528114,"Doxorubicin"
"608","ind2b","Doxo",10,0.612326093693724,"Doxorubicin"
"609","ind2b","Doxo",10,0.84257343641374,"Doxorubicin"
"610","ind2b","Doxo",50,0.0124560669856765,"Doxorubicin"
"611","ind2b","Doxo",50,0.0136244218080131,"Doxorubicin"
"612","ind2b","Doxo",50,0.0484420339589033,"Doxorubicin"
"613","ind2b","Doxo",50,0.0304602232643067,"Doxorubicin"
"614","ind2b","Epi",0.01,1.05490795928055,"Epirubicin"
"615","ind2b","Epi",0.01,0.94477227174429,"Epirubicin"
"616","ind2b","Epi",0.01,0.694406350545915,"Epirubicin"
"617","ind2b","Epi",0.01,1.40484730207289,"Epirubicin"
"618","ind2b","Epi",0.05,0.950035157134515,"Epirubicin"
"619","ind2b","Epi",0.05,0.982749168742328,"Epirubicin"
"620","ind2b","Epi",0.05,0.867818112478995,"Epirubicin"
"621","ind2b","Epi",0.05,1.09451310348115,"Epirubicin"
"622","ind2b","Epi",0.1,0.882627363346474,"Epirubicin"
"623","ind2b","Epi",0.1,0.561209732091295,"Epirubicin"
"624","ind2b","Epi",0.1,0.584593366309288,"Epirubicin"
"625","ind2b","Epi",0.1,1.03011524844954,"Epirubicin"
"626","ind2b","Epi",0.5,0.6530501615119,"Epirubicin"
"627","ind2b","Epi",0.5,1.01788883525786,"Epirubicin"
"628","ind2b","Epi",0.5,0.757149222143839,"Epirubicin"
"629","ind2b","Epi",0.5,1.74941521553485,"Epirubicin"
"630","ind2b","Epi",1,0.757478880643544,"Epirubicin"
"631","ind2b","Epi",1,0.338414000513466,"Epirubicin"
"632","ind2b","Epi",1,0.615630768854604,"Epirubicin"
"633","ind2b","Epi",1,0.875484430969351,"Epirubicin"
"634","ind2b","Epi",5,0.350426842125182,"Epirubicin"
"635","ind2b","Epi",5,0.260795402323708,"Epirubicin"
"636","ind2b","Epi",5,0.497923909106146,"Epirubicin"
"637","ind2b","Epi",5,0.460135270297303,"Epirubicin"
"638","ind2b","Epi",10,0.489048404794412,"Epirubicin"
"639","ind2b","Epi",10,0.496963706874168,"Epirubicin"
"640","ind2b","Epi",10,0.519176808583705,"Epirubicin"
"641","ind2b","Epi",10,0.717306452018193,"Epirubicin"
"642","ind2b","Epi",50,0,"Epirubicin"
"643","ind2b","Epi",50,0,"Epirubicin"
"644","ind2b","Epi",50,0.0041594708565701,"Epirubicin"
"645","ind2b","Epi",50,0.00153865307203895,"Epirubicin"
"646","ind2b","Mito",0.01,0.649404636320481,"Mitoxantrone"
"647","ind2b","Mito",0.01,0.928117912337149,"Mitoxantrone"
"648","ind2b","Mito",0.01,0.947996334194842,"Mitoxantrone"
"649","ind2b","Mito",0.01,0.979152381454718,"Mitoxantrone"
"650","ind2b","Mito",0.05,0.86959086629563,"Mitoxantrone"
"651","ind2b","Mito",0.05,0.987593702701736,"Mitoxantrone"
"652","ind2b","Mito",0.05,1.14197523507609,"Mitoxantrone"
"653","ind2b","Mito",0.05,1.24040329404474,"Mitoxantrone"
"654","ind2b","Mito",0.1,0.801697340999824,"Mitoxantrone"
"655","ind2b","Mito",0.1,0.699477741230823,"Mitoxantrone"
"656","ind2b","Mito",0.1,0.846076782082507,"Mitoxantrone"
"657","ind2b","Mito",0.1,1.00311597659879,"Mitoxantrone"
"658","ind2b","Mito",0.5,1.03190138491813,"Mitoxantrone"
"659","ind2b","Mito",0.5,1.06344632978131,"Mitoxantrone"
"660","ind2b","Mito",0.5,1.29174618497754,"Mitoxantrone"
"661","ind2b","Mito",0.5,1.38869787992426,"Mitoxantrone"
"662","ind2b","Mito",1,0.418551413866034,"Mitoxantrone"
"663","ind2b","Mito",1,0.491536975683705,"Mitoxantrone"
"664","ind2b","Mito",1,0.984137560057215,"Mitoxantrone"
"665","ind2b","Mito",1,1.13619692653765,"Mitoxantrone"
"666","ind2b","Mito",5,0.0149435292463898,"Mitoxantrone"
"667","ind2b","Mito",5,0,"Mitoxantrone"
"668","ind2b","Mito",5,0.0353286873590935,"Mitoxantrone"
"669","ind2b","Mito",5,0.0218367997923909,"Mitoxantrone"
"670","ind2b","Mito",10,0.000184271582809152,"Mitoxantrone"
"671","ind2b","Mito",10,0.020839440819506,"Mitoxantrone"
"672","ind2b","Mito",10,0,"Mitoxantrone"
"673","ind2b","Mito",10,0.0346849374733015,"Mitoxantrone"
"674","ind2b","Mito",50,0,"Mitoxantrone"
"675","ind2b","Mito",50,0,"Mitoxantrone"
"676","ind2b","Mito",50,0.00592157976894668,"Mitoxantrone"
"677","ind2b","Mito",50,0,"Mitoxantrone"
"678","ind2b","Tras",0.01,1.08135318318477,"Trastuzumab"
"679","ind2b","Tras",0.01,0.899496940766918,"Trastuzumab"
"680","ind2b","Tras",0.01,0.949756711851891,"Trastuzumab"
"681","ind2b","Tras",0.01,1.51848066881165,"Trastuzumab"
"682","ind2b","Tras",0.05,0.846333527988654,"Trastuzumab"
"683","ind2b","Tras",0.05,0.924686267265728,"Trastuzumab"
"684","ind2b","Tras",0.05,0.734602366849802,"Trastuzumab"
"685","ind2b","Tras",0.05,0.926009128937301,"Trastuzumab"
"686","ind2b","Tras",0.1,0.794044241343812,"Trastuzumab"
"687","ind2b","Tras",0.1,0.854334998870113,"Trastuzumab"
"688","ind2b","Tras",0.1,0.623232982649961,"Trastuzumab"
"689","ind2b","Tras",0.1,0.633796168428453,"Trastuzumab"
"690","ind2b","Tras",0.5,0.997103924553522,"Trastuzumab"
"691","ind2b","Tras",0.5,1.23284075297962,"Trastuzumab"
"692","ind2b","Tras",0.5,0.992024653770467,"Trastuzumab"
"693","ind2b","Tras",0.5,1.40685404522333,"Trastuzumab"
"694","ind2b","Tras",1,1.02512317077643,"Trastuzumab"
"695","ind2b","Tras",1,0,"Trastuzumab"
"696","ind2b","Tras",1,1.19570399892417,"Trastuzumab"
"697","ind2b","Tras",1,1.54896878858638,"Trastuzumab"
"698","ind2b","Tras",5,0.818990825192065,"Trastuzumab"
"699","ind2b","Tras",5,0.744800311413634,"Trastuzumab"
"700","ind2b","Tras",5,0.917342928045069,"Trastuzumab"
"701","ind2b","Tras",5,0.946005417299676,"Trastuzumab"
"702","ind2b","Tras",10,1.04563234468837,"Trastuzumab"
"703","ind2b","Tras",10,0.921269966244797,"Trastuzumab"
"704","ind2b","Tras",10,1.13423347209542,"Trastuzumab"
"705","ind2b","Tras",10,1.49522150281852,"Trastuzumab"
"706","ind2b","Veh",0.01,1,"Vehicle"
"707","ind2b","Veh",0.01,1.17396091566011,"Vehicle"
"708","ind2b","Veh",0.01,1.00881837122211,"Vehicle"
"709","ind2b","Veh",0.01,1.02244646342107,"Vehicle"
"710","ind2b","Veh",0.05,1,"Vehicle"
"711","ind2b","Veh",0.05,1.09467399206283,"Vehicle"
"712","ind2b","Veh",0.05,1.10512877045371,"Vehicle"
"713","ind2b","Veh",0.05,1.1455296809639,"Vehicle"
"714","ind2b","Veh",0.1,0.817952645190449,"Vehicle"
"715","ind2b","Veh",0.1,0.846365530921234,"Vehicle"
"716","ind2b","Veh",0.1,1,"Vehicle"
"717","ind2b","Veh",0.1,1.02288397318402,"Vehicle"
"718","ind2b","Veh",0.5,1,"Vehicle"
"719","ind2b","Veh",0.5,1.2698214086808,"Vehicle"
"720","ind2b","Veh",0.5,1.29403705491405,"Vehicle"
"721","ind2b","Veh",0.5,1.21003230237998,"Vehicle"
"722","ind2b","Veh",1,1,"Vehicle"
"723","ind2b","Veh",1,0.80022189077839,"Vehicle"
"724","ind2b","Veh",1,1.13588517916305,"Vehicle"
"725","ind2b","Veh",1,1.21958018020221,"Vehicle"
"726","ind2b","Veh",5,1,"Vehicle"
"727","ind2b","Veh",5,1.01252142320356,"Vehicle"
"728","ind2b","Veh",5,1.18621291825933,"Vehicle"
"729","ind2b","Veh",5,1.26478268626698,"Vehicle"
"730","ind2b","Veh",10,1,"Vehicle"
"731","ind2b","Veh",10,1.49175384666929,"Vehicle"
"732","ind2b","Veh",10,1.49765891330022,"Vehicle"
"733","ind2b","Veh",10,1.17652380035012,"Vehicle"
"734","ind2b","Veh",50,0.839245868461123,"Vehicle"
"735","ind2b","Veh",50,0.94872646132139,"Vehicle"
"736","ind2b","Veh",50,1,"Vehicle"
"737","ind2b","Veh",50,1.20440782606197,"Vehicle"
"738","ind3a","Daun",0.01,1.06096222022329,"Daunorubicin"
"739","ind3a","Daun",0.01,0.848126885020371,"Daunorubicin"
"740","ind3a","Daun",0.01,1.1239351288428,"Daunorubicin"
"741","ind3a","Daun",0.01,0.800677284512408,"Daunorubicin"
"742","ind3a","Daun",0.05,1.31669189533706,"Daunorubicin"
"743","ind3a","Daun",0.05,1.04421656442416,"Daunorubicin"
"744","ind3a","Daun",0.05,0.864835027258345,"Daunorubicin"
"745","ind3a","Daun",0.05,1.28504603758123,"Daunorubicin"
"746","ind3a","Daun",0.1,1.2828729359674,"Daunorubicin"
"747","ind3a","Daun",0.1,1.19749848414344,"Daunorubicin"
"748","ind3a","Daun",0.1,0.756800203054275,"Daunorubicin"
"749","ind3a","Daun",0.1,0.89005457083633,"Daunorubicin"
"750","ind3a","Daun",0.5,0.456346935481504,"Daunorubicin"
"751","ind3a","Daun",0.5,0.60583850567123,"Daunorubicin"
"752","ind3a","Daun",0.5,0.491599536323752,"Daunorubicin"
"753","ind3a","Daun",0.5,0.732564452465848,"Daunorubicin"
"754","ind3a","Daun",1,0.241984025232188,"Daunorubicin"
"755","ind3a","Daun",1,0.298539759355231,"Daunorubicin"
"756","ind3a","Daun",1,0.301194195152194,"Daunorubicin"
"757","ind3a","Daun",1,0.259460565677724,"Daunorubicin"
"758","ind3a","Daun",5,0.0928678735729609,"Daunorubicin"
"759","ind3a","Daun",5,0.134640003273495,"Daunorubicin"
"760","ind3a","Daun",5,0.0507040936219465,"Daunorubicin"
"761","ind3a","Daun",5,0.129490094755979,"Daunorubicin"
"762","ind3a","Daun",10,0.335600163270066,"Daunorubicin"
"763","ind3a","Daun",10,0,"Daunorubicin"
"764","ind3a","Daun",10,0.0845359923029826,"Daunorubicin"
"765","ind3a","Daun",10,0.0998425610076095,"Daunorubicin"
"766","ind3a","Daun",50,0,"Daunorubicin"
"767","ind3a","Daun",50,0,"Daunorubicin"
"768","ind3a","Daun",50,0.0642559929299996,"Daunorubicin"
"769","ind3a","Daun",50,0.0870862024524064,"Daunorubicin"
"770","ind3a","Doxo",0.01,0.853722419175618,"Doxorubicin"
"771","ind3a","Doxo",0.01,0.936359066617281,"Doxorubicin"
"772","ind3a","Doxo",0.01,0.987949097835864,"Doxorubicin"
"773","ind3a","Doxo",0.01,1.16176781840309,"Doxorubicin"
"774","ind3a","Doxo",0.05,0.614314330264161,"Doxorubicin"
"775","ind3a","Doxo",0.05,0.783805469879244,"Doxorubicin"
"776","ind3a","Doxo",0.05,0.735417638824078,"Doxorubicin"
"777","ind3a","Doxo",0.05,1.44545485585514,"Doxorubicin"
"778","ind3a","Doxo",0.1,0.810348717514841,"Doxorubicin"
"779","ind3a","Doxo",0.1,0.886613928959206,"Doxorubicin"
"780","ind3a","Doxo",0.1,1.06454023717867,"Doxorubicin"
"781","ind3a","Doxo",0.1,0.699648885316638,"Doxorubicin"
"782","ind3a","Doxo",0.5,1.12360053410808,"Doxorubicin"
"783","ind3a","Doxo",0.5,1.13372511041657,"Doxorubicin"
"784","ind3a","Doxo",0.5,0.882716321110475,"Doxorubicin"
"785","ind3a","Doxo",0.5,0.925019442121172,"Doxorubicin"
"786","ind3a","Doxo",0.5,1.03477571862482,"Doxorubicin"
"787","ind3a","Doxo",1,0.207006867825951,"Doxorubicin"
"788","ind3a","Doxo",1,0.146944991181976,"Doxorubicin"
"789","ind3a","Doxo",1,0.26606956909057,"Doxorubicin"
"790","ind3a","Doxo",1,0.533275657475551,"Doxorubicin"
"791","ind3a","Doxo",5,0.488633374446867,"Doxorubicin"
"792","ind3a","Doxo",5,0.407573463649596,"Doxorubicin"
"793","ind3a","Doxo",5,0.431715486552367,"Doxorubicin"
"794","ind3a","Doxo",10,0.46461267092335,"Doxorubicin"
"795","ind3a","Doxo",10,0.551204116738097,"Doxorubicin"
"796","ind3a","Doxo",10,0.406148867313916,"Doxorubicin"
"797","ind3a","Doxo",10,0.771757194087291,"Doxorubicin"
"798","ind3a","Doxo",50,0.0193627180223637,"Doxorubicin"
"799","ind3a","Doxo",50,0.0545654281891716,"Doxorubicin"
"800","ind3a","Doxo",50,0.0196143412993581,"Doxorubicin"
"801","ind3a","Doxo",50,0.124277350222779,"Doxorubicin"
"802","ind3a","Epi",0.01,1.72873564738875,"Epirubicin"
"803","ind3a","Epi",0.01,0.617241652997513,"Epirubicin"
"804","ind3a","Epi",0.01,0.980726493465263,"Epirubicin"
"805","ind3a","Epi",0.01,1.83223980104767,"Epirubicin"
"806","ind3a","Epi",0.05,0.692743248011108,"Epirubicin"
"807","ind3a","Epi",0.05,1.27752865256137,"Epirubicin"
"808","ind3a","Epi",0.05,0.968280163436259,"Epirubicin"
"809","ind3a","Epi",0.05,1.40448197762426,"Epirubicin"
"810","ind3a","Epi",0.1,1.08180690102514,"Epirubicin"
"811","ind3a","Epi",0.1,0.935389257864828,"Epirubicin"
"812","ind3a","Epi",0.1,0.989678074368628,"Epirubicin"
"813","ind3a","Epi",0.1,1.74322094843267,"Epirubicin"
"814","ind3a","Epi",0.5,0.81026690730877,"Epirubicin"
"815","ind3a","Epi",0.5,0.920184590101392,"Epirubicin"
"816","ind3a","Epi",0.5,0.456471658522986,"Epirubicin"
"817","ind3a","Epi",0.5,1.24703966192719,"Epirubicin"
"818","ind3a","Epi",1,0.261052625243022,"Epirubicin"
"819","ind3a","Epi",1,0.288948277626296,"Epirubicin"
"820","ind3a","Epi",1,0.294347436152091,"Epirubicin"
"821","ind3a","Epi",1,0.285360876866682,"Epirubicin"
"822","ind3a","Epi",5,0.719590111708004,"Epirubicin"
"823","ind3a","Epi",5,0.427354724061939,"Epirubicin"
"824","ind3a","Epi",5,0.468214951686727,"Epirubicin"
"825","ind3a","Epi",5,0.356027614265422,"Epirubicin"
"826","ind3a","Epi",10,0.320293594565439,"Epirubicin"
"827","ind3a","Epi",10,0.44410186885915,"Epirubicin"
"828","ind3a","Epi",10,0.586627890025948,"Epirubicin"
"829","ind3a","Epi",10,0.38794133939765,"Epirubicin"
"830","ind3a","Epi",50,0,"Epirubicin"
"831","ind3a","Epi",50,0,"Epirubicin"
"832","ind3a","Epi",50,0.00341225712216621,"Epirubicin"
"833","ind3a","Epi",50,0.0691534411017417,"Epirubicin"
"834","ind3a","Mito",0.01,0.964601301656172,"Mitoxantrone"
"835","ind3a","Mito",0.01,1.11857770252394,"Mitoxantrone"
"836","ind3a","Mito",0.01,1.19937562834012,"Mitoxantrone"
"837","ind3a","Mito",0.01,0.818535372241918,"Mitoxantrone"
"838","ind3a","Mito",0.05,0.738188998782195,"Mitoxantrone"
"839","ind3a","Mito",0.05,0.790565994787339,"Mitoxantrone"
"840","ind3a","Mito",0.05,1.15235650956603,"Mitoxantrone"
"841","ind3a","Mito",0.05,1.57492915106473,"Mitoxantrone"
"842","ind3a","Mito",0.1,1.43334461412637,"Mitoxantrone"
"843","ind3a","Mito",0.1,0.767150330668246,"Mitoxantrone"
"844","ind3a","Mito",0.1,1.05527588589478,"Mitoxantrone"
"845","ind3a","Mito",0.1,1.14584655301268,"Mitoxantrone"
"846","ind3a","Mito",0.5,1.13799504042494,"Mitoxantrone"
"847","ind3a","Mito",0.5,1.26380390603219,"Mitoxantrone"
"848","ind3a","Mito",0.5,0.867764229431703,"Mitoxantrone"
"849","ind3a","Mito",0.5,1.43161509002069,"Mitoxantrone"
"850","ind3a","Mito",1,0.191817596321109,"Mitoxantrone"
"851","ind3a","Mito",1,0.254368382720285,"Mitoxantrone"
"852","ind3a","Mito",1,0.195597609202044,"Mitoxantrone"
"853","ind3a","Mito",1,0.558984452590332,"Mitoxantrone"
"854","ind3a","Mito",5,0.0415909183906097,"Mitoxantrone"
"855","ind3a","Mito",5,0,"Mitoxantrone"
"856","ind3a","Mito",5,0.024855177090214,"Mitoxantrone"
"857","ind3a","Mito",5,0.0919267438665817,"Mitoxantrone"
"858","ind3a","Mito",10,0.00506574535700744,"Mitoxantrone"
"859","ind3a","Mito",10,0.0144683518469926,"Mitoxantrone"
"860","ind3a","Mito",10,0.0950756581824543,"Mitoxantrone"
"861","ind3a","Mito",10,0.0973497769614275,"Mitoxantrone"
"862","ind3a","Mito",50,0,"Mitoxantrone"
